family,target,feature,mean_abs_shap,mean_shap,feature_shap_spearman,rank
joint_rf,SWB_pp,Swear,0.0006311207132299,7.866020972215823e-05,-0.3323962669087698,45
joint_rf,SWB_pp,YouPL,0.0014571313378238,-3.3110481589151383e-05,0.9119219847659682,13
joint_rf,SWB_pp,PrepEnd,0.0001669699911092,-3.919730817775227e-06,-0.0037471321887122,113
joint_rf,SWB_pp,SpecArt,0.0001838938965625,-5.175385753652145e-05,-0.4503242086283875,111
joint_rf,SWB_pp,QuanUnit,0.0002063363520184,-7.231200954293447e-05,-0.0730225417503035,106
joint_rf,SWB_pp,Interjunction,0.0002921246820924,3.890693302148505e-05,0.161160560139243,89
joint_rf,SWB_pp,MultiFun,0.0001934691615717,-2.6775101647325245e-05,0.2385232655052305,108
joint_rf,SWB_pp,TenseM,0.0001293391972025,3.772787720139722e-05,0.4986392116025822,118
joint_rf,SWB_pp,PastM,0.0003128369406665,-8.897135249590222e-06,-0.7943220893723955,84
joint_rf,SWB_pp,PresentM,0.0004252415303833,-1.756851168153216e-05,0.7262609319248569,65
joint_rf,SWB_pp,FutureM,0.0011538888545742,-8.77601785481533e-05,0.902698701984144,21
joint_rf,SWB_pp,ProgM,0.0001909149466083,3.2591811564889666e-05,-0.0814477667743602,109
joint_rf,SWB_pp,Social,0.0004491993401797,-1.874422113579983e-05,0.7460852055951541,63
joint_rf,SWB_pp,Family,0.0030038359286053,4.261321653179704e-06,0.603358519514214,3
joint_rf,SWB_pp,Friend,0.0009945576755034,-8.786713975087952e-05,0.3777497027400491,28
joint_rf,SWB_pp,Humans,0.0005381884711775,-2.5237887354053316e-05,0.0019735321340849,51
joint_rf,SWB_pp,Affect,0.0002459843169181,2.135860579043723e-05,0.8395980429396833,98
joint_rf,SWB_pp,PosEmo,0.0004316604884292,-3.8389169662889526e-05,0.7809405155975302,64
joint_rf,SWB_pp,NegEmo,0.0003664967314077,-9.714406139889303e-06,-0.6049994402924007,71
joint_rf,SWB_pp,Anx,0.0007408528159634,-7.104989877778336e-06,0.7825359836826369,40
joint_rf,SWB_pp,Anger,0.0005042092501271,-2.2372583221204213e-05,-0.7851988241796772,55
joint_rf,SWB_pp,LIWC-Sad,0.000307208070505,1.4417210078169053e-05,-0.7061866803389045,86
joint_rf,SWB_pp,CogMech,9.143342411954846e-05,1.813487326944409e-05,0.6710232724882431,119
joint_rf,SWB_pp,Insight,0.0002134956991084,-3.483475520668331e-05,0.4774666346224523,103
joint_rf,SWB_pp,Cause,0.0002905433814454,4.220139387291224e-05,0.2238686658326676,90
joint_rf,SWB_pp,Discrep,0.0001436350835073,-8.822064127656118e-06,0.3293503370119188,117
joint_rf,SWB_pp,Tentat,0.000146361979912,-6.332147109830935e-06,-0.2384843693414009,116
joint_rf,SWB_pp,Certain,0.000203033730214,8.496125244925631e-06,0.2468694148935985,107
